"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","feature","TXNAME","GENEID","NDR","novelGene","novelTranscript","txClassDescription","readCount","relReadCount","relSubsetCount","txid"
7.74760457790991,0.00298971100973559,0.356361550813537,0.00839578289652844,0.993301213149754,NA,"BambuTx114","BambuTx114","ENSG00000181903.7",0.0167289553301299,FALSE,TRUE,"newFirstJunction:newFirstExon",86,0.895833333333333,1,114
42.4678619658706,-0.431816912503038,0.285610456805757,-1.51100958835136,0.130786007962703,0.496681949546345,"BambuTx115","BambuTx115","ENSG00000149761.9",0.0649574381840292,FALSE,TRUE,"newJunction",515,0.205670926517572,1,115
78.7515750937336,0.0947613910981566,0.251353419670751,0.377017193311391,0.706160827726008,0.931816054224461,"BambuTx116","BambuTx116","ENSG00000126432.14",0.0520341649808946,FALSE,TRUE,"newFirstJunction",2070,0.0869674817242249,1,116
17.6295483859815,0.0933326088690484,0.344795559303089,0.270656749923707,0.786655044087144,0.954821439030982,"BambuTx117","BambuTx117","ENSG00000290057.1",0.0140845070422535,FALSE,TRUE,"allNew",301,0.576628352490421,1,117
5.50672487648491,0.27428734852793,0.32069338418628,0.864535710293145,0.387293672050183,NA,"BambuTx119","BambuTx119","ENSG00000254469.11",0.0725606263127745,FALSE,TRUE,"newWithin",40,0.277777777777778,1,119
19.8345556163192,0.0271640164145846,0.342638160745541,0.0792948418045663,0.936798109028203,0.988255299622979,"BambuTx121","BambuTx121","ENSG00000175575.13",0.0455085551330798,FALSE,TRUE,"newJunction",104,0.0798771121351766,1,121
18.9510052939744,0.605698562779018,0.3505466472533,1.72496485111903,0.0845338070688689,0.400270157036064,"BambuTx122","BambuTx122","ENSG00000181264.9",0.0189724647414372,FALSE,TRUE,"newWithin",368,0.476683937823834,1,122
18.7906499746122,-0.157304749875742,0.355591127800582,-0.442322362636162,0.658255950874786,0.917658625097741,"BambuTx125","BambuTx125","ENSG00000150433.10",0.0299418192138499,FALSE,TRUE,"newJunction",126,0.182080924855491,1,125
8.35544372870231,0.174762899642472,0.363367580333977,0.481179969390037,0.630388595789161,NA,"BambuTx126","BambuTx126","ENSG00000198331.11",0.0766155276615528,FALSE,TRUE,"allNew",47,0.159863945578231,1,126
7.83687043966851,-0.395903730998793,0.362220889147585,-1.09342580707513,0.274206887771909,NA,"BambuTx127","BambuTx127","ENSG00000110060.9",0.0795059469350412,FALSE,TRUE,"newLastJunction",33,0.0537459283387622,1,127
